#FRAME_ID    DATE_OBS   FITS_SIZE[MB] FILTER01        FILTER02        FILTER03        FILTER04        RA2000       DEC2000      GALLONG      GALLAT       ECLLONG      ECLLAT             X_2000       Y_2000       Z_2000 UT_STR        EXPTIME   ALTITUDE DATA_TYP         OBS_MOD          OBJECT2                          

COMA00006292 2000-03-17            15 F01C10.50W6.00  H21             F08C11.60W1.10  L01L10I         11:18:27.718 +33:05:25.01 190.73996    69.07828     156.65493    26.15729        -0.824088     0.151018     0.545960 12:47:59.000    0.040   50.26171 OBJECT           imaging          IRAS11157+3322                   
COMA00006294 2000-03-17            15 F01C10.50W6.00  H21             F08C11.60W1.10  L01L10I         11:18:27.718 +33:05:25.01 190.73996    69.07828     156.65493    26.15729        -0.824088     0.151018     0.545960 12:48:58.000    0.040   50.26171 OBJECT           imaging          IRAS11157+3322                   
COMA00006296 2000-03-17            15 F01C10.50W6.00  H21             F08C11.60W1.10  L01L10I         11:18:27.856 +33:05:25.04 190.73969    69.07876     156.65541    26.15752        -0.824090     0.151010     0.545960 12:49:44.000    0.040   50.03006 OBJECT           imaging          IRAS11157+3322                   
COMA00006298 2000-03-17            12 F01C10.50W6.00  H21             F08C11.60W1.10  L01L10I         11:18:27.857 +33:05:25.02 190.73970    69.07876     156.65542    26.15751        -0.824090     0.151010     0.545960 12:50:56.000    0.040   49.88117 OBJECT           imaging          IRAS11157+3322                   
COMA00006300 2000-03-17            12 F01C10.50W6.00  H21             F08C11.60W1.10  L01L10I         11:18:27.855 +33:05:24.97 190.73974    69.07876     156.65542    26.15750        -0.824090     0.151010     0.545960 12:52:18.000    0.040   49.62997 OBJECT           imaging          IRAS11157+3322                   
COMA00006302 2000-03-17            12 F01C10.50W6.00  H21             F08C11.60W1.10  L01L10I         11:18:27.861 +33:05:25.02 190.73970    69.07876     156.65542    26.15751        -0.824090     0.151010     0.545960 12:52:57.000    0.040   49.33984 OBJECT           imaging          IRAS11157+3322                   
COMA00006304 2000-03-17            12 F01C10.50W6.00  H21             F08C11.60W1.10  L01L10I         11:18:27.859 +33:05:25.00 190.73972    69.07876     156.65542    26.15751        -0.824090     0.151010     0.545960 12:54:13.000    0.040   49.20703 OBJECT           imaging          IRAS11157+3322                   
COMA00006306 2000-03-17            12 F01C10.50W6.00  H21             F08C11.60W1.10  L01L10I         11:18:27.955 +33:05:24.95 190.73960    69.07907     156.65574    26.15763        -0.824091     0.151004     0.545960 12:55:04.000    0.040   48.95241 OBJECT           imaging          IRAS11157+3322                   
COMA00006308 2000-03-17            12 F01C10.50W6.00  H21             F08C11.60W1.10  L01L10I         11:18:27.858 +33:05:25.02 190.73970    69.07876     156.65542    26.15751        -0.824090     0.151010     0.545960 12:55:43.000    0.040   48.76568 OBJECT           imaging          IRAS11157+3322                   
COMA00006310 2000-03-17            12 F01C10.50W6.00  H21             F08C11.60W1.10  L01L10I         11:18:27.855 +33:05:25.08 190.73966    69.07876     156.65541    26.15753        -0.824090     0.151010     0.545960 12:56:45.000    0.040   48.64696 OBJECT           imaging          IRAS11157+3322                   
COMA00006312 2000-03-17            12 F01C10.50W6.00  H21             F08C11.60W1.10  L01L10I         11:18:27.853 +33:05:24.99 190.73974    69.07873     156.65539    26.15749        -0.824090     0.151010     0.545960 12:57:41.000    0.040   48.43341 OBJECT           imaging          IRAS11157+3322                   
