#FRAME_ID    DATE_OBS   FITS_SIZE[MB] FILTER01        FILTER02        FILTER03        FILTER04        RA2000       DEC2000      GALLONG      GALLAT       ECLLONG      ECLLAT             X_2000       Y_2000       Z_2000 UT_STR        EXPTIME   ALTITUDE DATA_TYP         OBS_MOD          OBJECT2                          

COMA00027948 2002-07-31            29 H13             F34C17.00W0.40  H01             L02L20I         16:40:18.009 -23:53:49.54 355.59794    14.82584     251.87352    -1.70570        -0.311575    -0.859546    -0.405095 08:05:00.000    2.511   40.22563 OBJECT           spectroscopy     MWC863                           
COMA00027949 2002-07-31             6 H13             F34C17.00W0.40  H01             L02L20I         16:40:18.015 -23:53:49.51 355.59797    14.82582     251.87356    -1.70568        -0.311574    -0.859546    -0.405095 08:06:21.000    0.046   40.06735 OBJECT           imaging          MWC863                           
COMA00027950 2002-07-31            29 H13             F34C17.00W0.40  H01             L02L20I         16:40:18.015 -23:53:49.51 355.59797    14.82582     251.87356    -1.70568        -0.311574    -0.859546    -0.405095 08:06:21.000    2.511   40.06735 OBJECT           spectroscopy     MWC863                           
COMA00027951 2002-07-31             6 H13             F34C17.00W0.40  H01             L02L20I         16:40:18.012 -23:53:49.50 355.59795    14.82585     251.87352    -1.70569        -0.311575    -0.859546    -0.405095 08:07:42.000    0.046   39.90579 OBJECT           imaging          MWC863                           
COMA00027952 2002-07-31            29 H13             F34C17.00W0.40  H01             L02L20I         16:40:18.012 -23:53:49.50 355.59795    14.82585     251.87352    -1.70569        -0.311575    -0.859546    -0.405095 08:07:42.000    2.511   39.90579 OBJECT           spectroscopy     MWC863                           
COMA00027953 2002-07-31             6 H13             F34C17.00W0.40  H01             L02L20I         16:40:18.009 -23:53:49.74 355.59789    14.82581     251.87353    -1.70575        -0.311575    -0.859545    -0.405096 08:09:01.000    0.046   39.74571 OBJECT           imaging          MWC863                           
COMA00027954 2002-07-31            29 H13             F34C17.00W0.40  H01             L02L20I         16:40:18.009 -23:53:49.74 355.59789    14.82581     251.87353    -1.70575        -0.311575    -0.859545    -0.405096 08:09:01.000    2.511   39.74571 OBJECT           spectroscopy     MWC863                           
COMA00027955 2002-07-31             6 H13             F34C17.00W0.40  H01             L02L20I         16:40:18.010 -23:53:49.67 355.59791    14.82582     251.87353    -1.70573        -0.311575    -0.859546    -0.405096 08:10:27.000    0.046   39.57314 OBJECT           imaging          MWC863                           
COMA00027956 2002-07-31            29 H13             F34C17.00W0.40  H01             L02L20I         16:40:18.010 -23:53:49.67 355.59791    14.82582     251.87353    -1.70573        -0.311575    -0.859546    -0.405096 08:10:28.000    2.511   39.57314 OBJECT           spectroscopy     MWC863                           
COMA00027957 2002-07-31             6 H13             F34C17.00W0.40  H01             L02L20I         16:40:18.000 -23:53:49.64 355.59789    14.82585     251.87349    -1.70573        -0.311575    -0.859545    -0.405096 08:11:46.000    0.046   39.41348 OBJECT           imaging          MWC863                           
COMA00027958 2002-07-31            29 H13             F34C17.00W0.40  H01             L02L20I         16:40:18.000 -23:53:49.64 355.59789    14.82585     251.87349    -1.70573        -0.311575    -0.859545    -0.405096 08:11:47.000    2.511   39.41348 OBJECT           spectroscopy     MWC863                           
COMA00027959 2002-07-31             6 H13             F34C17.00W0.40  H01             L02L20I         16:40:18.011 -23:53:49.57 355.59793    14.82584     251.87352    -1.70571        -0.311575    -0.859546    -0.405095 08:13:07.000    0.046   39.24535 OBJECT           imaging          MWC863                           
COMA00027960 2002-07-31            29 H13             F34C17.00W0.40  H01             L02L20I         16:40:18.011 -23:53:49.57 355.59793    14.82584     251.87352    -1.70571        -0.311575    -0.859546    -0.405095 08:13:07.000    2.511   39.24535 OBJECT           spectroscopy     MWC863                           
COMA00027961 2002-07-31             6 H13             F34C17.00W0.40  H01             L02L20I         16:40:18.009 -23:53:49.83 355.59787    14.82579     251.87353    -1.70578        -0.311575    -0.859545    -0.405097 08:14:23.000    0.046   39.08759 OBJECT           imaging          MWC863                           
COMA00027962 2002-07-31            29 H13             F34C17.00W0.40  H01             L02L20I         16:40:18.009 -23:53:49.83 355.59787    14.82579     251.87353    -1.70578        -0.311575    -0.859545    -0.405097 08:14:23.000    2.511   39.08759 OBJECT           spectroscopy     MWC863                           
COMA00027963 2002-07-31             2 H13             F34C17.00W0.40  H01             L02L20I         16:40:17.937 -23:53:49.10 355.59786    14.82612     251.87324    -1.70561        -0.311579    -0.859545    -0.405093 08:17:42.000    0.046   38.67859 OBJECT           imaging          MWC863                           
COMA00027964 2002-07-31            12 H13             F34C17.00W0.40  H01             L02L20I         16:40:17.937 -23:53:49.10 355.59786    14.82612     251.87324    -1.70561        -0.311579    -0.859545    -0.405093 08:17:42.000    2.511   38.67859 OBJECT           spectroscopy     MWC863                           
COMA00027965 2002-07-31             6 H13             F34C17.00W0.40  H01             L02L20I         16:40:17.932 -23:53:49.04 355.59785    14.82616     251.87320    -1.70560        -0.311580    -0.859545    -0.405093 08:18:40.000    0.046   38.55379 OBJECT           imaging          MWC863                           
COMA00027966 2002-07-31            29 H13             F34C17.00W0.40  H01             L02L20I         16:40:17.932 -23:53:49.04 355.59785    14.82616     251.87320    -1.70560        -0.311580    -0.859545    -0.405093 08:18:40.000    2.511   38.55379 OBJECT           spectroscopy     MWC863                           
COMA00027973 2002-07-31             6 H13             F34C17.00W0.40  H01             L02L20I         16:40:17.939 -23:53:48.99 355.59789    14.82614     251.87324    -1.70558        -0.311580    -0.859545    -0.405093 08:22:37.000    0.046   38.03004 OBJECT           imaging          MWC863                           
COMA00027974 2002-07-31            29 H13             F34C17.00W0.40  H01             L02L20I         16:40:17.939 -23:53:48.99 355.59789    14.82614     251.87324    -1.70558        -0.311580    -0.859545    -0.405093 08:22:37.000    2.511   38.03004 OBJECT           spectroscopy     MWC863                           
COMA00027975 2002-07-31             2 H13             F34C17.00W0.40  H01             L02L20I         16:40:17.946 -23:53:48.93 355.59792    14.82612     251.87327    -1.70556        -0.311579    -0.859546    -0.405093 08:25:20.000    0.046   37.67737 OBJECT           imaging          MWC863                           
COMA00027976 2002-07-31            12 H13             F34C17.00W0.40  H01             L02L20I         16:40:17.946 -23:53:48.93 355.59792    14.82612     251.87327    -1.70556        -0.311579    -0.859546    -0.405093 08:25:20.000    2.511   37.67737 OBJECT           spectroscopy     MWC863                           
COMA00027977 2002-07-31             6 H13             F34C17.00W0.40  H01             L02L20I         16:40:17.957 -23:53:48.89 355.59796    14.82610     251.87331    -1.70554        -0.311578    -0.859546    -0.405092 08:26:14.000    0.046   37.55642 OBJECT           imaging          MWC863                           
COMA00027978 2002-07-31            29 H13             F34C17.00W0.40  H01             L02L20I         16:40:17.957 -23:53:48.89 355.59796    14.82610     251.87331    -1.70554        -0.311578    -0.859546    -0.405092 08:26:14.000    2.511   37.55642 OBJECT           spectroscopy     MWC863                           
COMA00027979 2002-07-31             6 H13             F34C17.00W0.40  H01             L02L20I         16:40:17.950 -23:53:48.86 355.59794    14.82614     251.87327    -1.70554        -0.311579    -0.859546    -0.405092 08:27:48.000    0.046   37.33816 OBJECT           imaging          MWC863                           
COMA00027980 2002-07-31            29 H13             F34C17.00W0.40  H01             L02L20I         16:40:17.950 -23:53:48.86 355.59794    14.82614     251.87327    -1.70554        -0.311579    -0.859546    -0.405092 08:27:48.000    2.511   37.33816 OBJECT           spectroscopy     MWC863                           
COMA00027981 2002-07-31             6 H13             F34C17.00W0.40  H01             L02L20I         16:40:17.969 -23:53:48.73 355.59802    14.82610     251.87334    -1.70549        -0.311578    -0.859546    -0.405092 08:29:05.000    0.046   37.16208 OBJECT           imaging          MWC863                           
COMA00027982 2002-07-31            29 H13             F34C17.00W0.40  H01             L02L20I         16:40:17.969 -23:53:48.73 355.59802    14.82610     251.87334    -1.70549        -0.311578    -0.859546    -0.405092 08:29:05.000    2.511   37.16208 OBJECT           spectroscopy     MWC863                           
COMA00027983 2002-07-31             6 H13             F34C17.00W0.40  H01             L02L20I         16:40:17.955 -23:53:48.75 355.59796    14.82616     251.87327    -1.70551        -0.311579    -0.859546    -0.405092 08:30:26.000    0.046   36.97564 OBJECT           imaging          MWC863                           
COMA00027984 2002-07-31            29 H13             F34C17.00W0.40  H01             L02L20I         16:40:17.955 -23:53:48.75 355.59796    14.82616     251.87327    -1.70551        -0.311579    -0.859546    -0.405092 08:30:26.000    2.511   36.97564 OBJECT           spectroscopy     MWC863                           
COMA00027985 2002-07-31             6 H13             F34C17.00W0.40  H01             L02L20I         16:40:17.951 -23:53:48.69 355.59798    14.82617     251.87326    -1.70549        -0.311579    -0.859546    -0.405091 08:31:46.000    0.046   36.78900 OBJECT           imaging          MWC863                           
COMA00027986 2002-07-31            29 H13             F34C17.00W0.40  H01             L02L20I         16:40:17.951 -23:53:48.69 355.59798    14.82617     251.87326    -1.70549        -0.311579    -0.859546    -0.405091 08:31:46.000    2.511   36.78900 OBJECT           spectroscopy     MWC863                           
COMA00027987 2002-07-31             6 H13             F34C17.00W0.40  H01             L02L20I         16:40:17.950 -23:53:48.81 355.59795    14.82615     251.87327    -1.70553        -0.311579    -0.859546    -0.405092 08:33:08.000    0.046   36.60024 OBJECT           imaging          MWC863                           
COMA00027988 2002-07-31            29 H13             F34C17.00W0.40  H01             L02L20I         16:40:17.950 -23:53:48.81 355.59795    14.82615     251.87327    -1.70553        -0.311579    -0.859546    -0.405092 08:33:08.000    2.511   36.60024 OBJECT           spectroscopy     MWC863                           
